SPECTRUM DATA FILE
SpectrumCount:	10
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	input1_2	input1_1	input1_0	input0_9	input0_8	input0_7	input0_6	input0_5	input0_4	input0_3
Date:	2022-02-16T14:35:49.0865719+00:00	2022-02-16T14:37:41.3886999+00:00	2022-02-16T14:39:40.1929287+00:00	2022-02-16T14:40:46.5946066+00:00	2022-02-16T14:41:45.1953320+00:00	2022-02-16T14:42:53.9984644+00:00	2022-02-16T14:43:47.8998228+00:00	2022-02-16T14:44:49.8006079+00:00	2022-02-16T14:46:07.6025769+00:00	2022-02-16T14:47:17.8047664+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	5	5	5	5	5	5	5	5	5	5
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.1333683	0.122907	0.1094962	0.09269594	0.0801761	0.06888603	0.06179233	0.05199446	0.04075538	0.0296274
Temperature:	23.31226	23.31226	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.31226
DiagramColor:	16711680	200	49152	16711935	42495	12632064	3368611	53970	65280	255
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10
566.8294	-11.43897	-0.4895367	25.72434	1.935393	11.85889	9.725292	-8.00878	-0.5967888	-17.44034	13.26282
567.162	-7.098562	-4.228238	9.174212	10.84432	-2.256736	11.69859	-1.955267	12.65017	-24.82215	-16.0211
567.4945	1.56874	2.774498	8.874304	15.38806	-13.96653	-2.780845	-8.867386	12.80824	-12.44924	-24.25692
567.8271	-10.6994	-5.740655	-5.204915	9.196253	-11.79253	5.241709	-3.347339	6.340226	-17.26911	-23.15908
568.1596	-14.06331	-6.152595	8.56651	-12.22421	-3.236175	13.60488	-1.316118	-9.841625	-19.27958	10.48104
568.4921	-23.86014	-8.841191	1.109384	-17.41093	3.884672	9.012861	-4.063985	-21.76272	-23.31332	3.751995
568.8246	-22.50967	-0.6359532	4.967366	-9.885012	-5.804438	9.911701	-3.366625	-8.538412	-9.093513	-8.634863
569.1571	-30.76001	-5.829861	10.48693	8.747686	6.857531	-0.8016306	3.66993	12.62958	-13.35667	-17.74708
569.4896	-16.37665	-3.42219	6.375399	12.97266	5.975705	0.8294613	19.3524	20.6004	-22.316	-4.76942
569.822	-6.395521	7.521841	-13.39121	-5.670534	5.82987	-10.1968	0.3420081	6.511065	-31.70063	-1.917104
570.1545	9.204402	14.3975	-15.83625	-13.1948	-8.858672	-5.680535	-16.95113	-9.209969	-6.525852	-7.196708
570.4869	14.52558	10.58606	2.377796	-6.55205	-4.328834	-10.5883	-23.38437	-12.97662	2.978724	-16.58085
570.8194	7.527416	2.817076	0.5946757	7.976618	3.884824	-6.824902	1.282128	-8.293261	-1.682502	-27.27105
571.1518	-7.100255	6.839332	-16.27383	-0.04353752	4.30234	7.158016	17.34738	2.710853	-12.0966	-22.74611
571.4842	-14.35149	6.273598	-28.76029	6.146245	-6.676069	20.25159	20.04592	7.098557	-3.526476	-7.279757
571.8166	-9.833192	5.751767	-23.95281	20.3873	-14.66518	9.788424	6.863336	-0.04729161	1.104028	3.950195
572.149	-4.836617	-6.639485	-12.02468	24.71987	-1.043955	-0.5828463	-3.500539	-15.83259	-8.316585	4.737123
572.4813	5.966397	-13.31394	5.49577	8.361203	5.434799	-3.352811	-10.75708	-16.46339	-9.282193	-4.90685
572.8137	10.85691	-4.19499	18.36084	-8.771839	9.608106	-2.639839	-7.586189	-1.011387	-3.032333	-1.522656
573.1461	5.103124	4.554007	14.90531	-14.53061	1.056054	-1.008408	2.276927	17.83986	-19.04683	-3.753725
573.4784	-0.1427323	1.471596	7.238034	2.601883	-1.930581	14.17391	3.828182	17.43802	-18.84919	7.410422
573.8107	-7.446074	-0.6067231	17.39011	15.85641	-10.31375	16.31457	10.7363	19.14415	-5.175955	-0.3445031
574.1431	-6.57123	22.13436	10.57712	15.76528	-9.425611	22.59131	8.770079	8.965468	1.30299	3.329087
574.4753	-5.004617	6.117338	-1.796228	10.25279	-15.99187	10.00566	7.125484	0.07496575	-30.32574	-4.902707
574.8076	-0.8655833	2.689359	-5.481626	23.42667	-9.168611	7.476958	-7.921527	3.800081	-16.21777	4.291993
575.1399	-4.855856	-3.257979	-11.40709	29.10085	-9.574425	-1.2964	-17.10638	19.03832	-8.628188	-6.296945
575.4722	1.849977	9.739675	-24.49113	12.44035	4.63777	13.00185	-3.920316	23.18838	-4.876211	-1.085281
575.8044	5.368788	-2.339319	-20.93452	-1.015312	12.46798	5.652082	-1.002469	11.22819	-16.57432	3.831027
576.1367	-1.150566	-3.902064	-5.506983	7.373256	11.87993	7.349903	7.870308	-1.78943	-0.4770536	11.8859
576.4689	-8.239953	-9.283148	2.717557	22.44532	-1.149174	-1.321026	-0.176403	4.866433	-10.16415	8.406194
576.8011	-6.267603	-14.19039	15.63257	29.27416	-0.2354463	8.377335	4.724303	13.22292	-16.46829	16.0088
577.1334	7.212817	-16.804	15.43725	19.86865	2.191932	22.39669	2.795784	18.32079	-27.12074	10.87818
577.4656	3.32462	-14.75624	13.11538	13.18044	0.1891849	22.89844	12.85126	7.879098	-19.0109	-3.843261
577.7977	-1.538386	-3.857986	-8.267471	7.524137	-21.4341	14.0517	7.899425	8.958048	-18.03568	-14.34547
578.1299	-6.892502	2.815651	-8.840382	9.69875	-35.42438	9.967895	-5.157273	13.96793	-5.893829	-7.68344
578.4621	-5.834518	-4.464922	-3.394438	-16.48335	-30.25652	6.995824	-15.95231	19.89189	-11.73183	-13.06597
578.7943	-8.013302	-7.351666	16.30066	-21.7921	-0.8364476	-7.73842	-6.006727	16.06105	-25.18222	-19.1006
579.1264	-10.1029	-10.34445	11.44981	-2.536835	2.728449	-3.448719	5.346742	3.237289	-32.54033	-9.632213
579.4585	-6.223308	-2.648198	13.52659	13.9863	-1.269025	7.888104	16.78455	7.533592	-9.999191	-2.528977
579.7906	-6.246853	3.742741	7.927239	2.686069	-2.076011	12.56561	-12.79634	15.08887	0.9292008	-12.707
580.1227	-3.790532	13.32942	8.223539	8.737146	7.425414	10.124	-29.6899	20.38364	-7.150659	-18.44195
580.4548	-4.962855	-12.12811	-8.717533	10.08563	-1.416106	15.10259	-16.64566	-0.8062323	-8.958738	-1.29947
580.7869	-3.320498	-24.8463	-17.38595	7.964928	-11.19554	8.845165	12.49704	-11.68423	-6.658823	-2.343764
581.119	-5.363302	-13.53236	-13.0266	-4.633785	-11.5436	13.68759	12.05112	-2.304306	0.6983358	-14.57693
581.451	7.685771	3.308352	6.143464	14.32498	3.417536	16.21022	8.37379	19.84458	-5.441284	-8.43291
581.7831	10.6882	-15.15483	0.8063262	18.78341	0.7991664	19.95555	-0.7100655	16.47262	-9.106221	9.324833
582.1151	0.08378999	-19.18185	-3.51009	19.90315	8.85247	-1.318662	6.873409	3.767387	-14.64558	2.740904
582.4471	-15.58371	-8.294402	-9.241305	-3.865849	1.544987	-3.036446	-0.6205674	-2.535494	-5.536724	-15.68202
582.7792	-11.03601	-14.41539	0.3216572	-0.9488922	-5.878397	4.269025	0.05646854	9.665093	-1.497429	-16.46738
583.1112	-0.8229793	-26.00883	-4.94672	12.39284	-21.09897	12.85474	-3.735096	13.40844	-3.570654	-15.51339
583.4432	-8.836377	-30.29677	-1.558959	20.60044	-6.781982	7.71866	11.37092	17.09002	-5.024703	-14.49703
583.7751	-14.95499	-20.13057	-10.52419	19.36795	-16.23218	12.89572	13.27275	8.423255	-17.97226	-11.0365
584.1071	-13.48925	-14.25048	-6.90448	10.02637	-16.03159	17.80361	2.129405	9.200574	-32.65324	-1.814523
584.4391	3.644705	-2.69212	-1.041887	0.7862872	-9.69101	22.69578	-5.388152	15.90291	-32.76185	-2.068527
584.771	6.628579	1.254753	7.318657	-6.363215	5.95443	9.663984	-4.804469	19.21609	-19.77786	-7.228349
585.103	4.334741	-8.026079	8.804598	-3.514833	0.6655024	0.298457	2.17327	14.24104	-12.45054	-6.95745
585.4349	6.304586	-4.605611	13.28431	-3.878431	-2.582078	-7.943435	8.064941	12.59098	-11.45497	-9.594057
585.7668	4.408902	-9.205645	12.39548	6.973701	-1.517242	-2.81716	7.313473	6.171791	-13.32375	-25.66861
586.0987	1.546482	-15.57798	1.928305	9.588295	-2.560982	1.67832	0.6178887	7.293184	-23.4552	-25.33544
586.4305	-9.209436	-30.7191	-7.416091	3.150316	-8.846992	1.333626	-14.84715	-3.259694	-24.44134	-17.72894
586.7624	-0.3648385	-11.26014	-0.5541379	-11.2054	-13.3069	-9.786001	-15.42065	6.123657	-17.9739	-4.692494
587.0943	-9.057103	9.288868	0.4300987	-20.78485	-10.60275	-27.97147	-16.91632	-8.564606	-8.984034	-5.502316
587.4261	-15.7001	2.901533	3.464679	-7.301445	-3.426705	-15.46743	-10.72147	2.163965	-12.58938	-12.07828
587.758	-30.11316	-9.937737	2.618328	1.829098	-6.378922	2.07995	-8.768278	12.00214	-16.03746	-20.88626
588.0898	-20.4024	-13.38439	17.31736	5.678238	-15.08893	2.332904	0.8418831	29.46648	-19.38602	-22.16237
588.4216	-6.988456	-3.444654	17.2892	-8.32036	-12.07757	-14.20357	5.739195	30.15348	-16.38705	-18.49262
588.7534	-1.873223	-4.758873	13.70816	5.754363	-8.673041	6.462512	4.53424	24.29535	-17.27062	-19.9826
589.0852	-14.48411	-2.529509	7.134425	6.508595	-12.58171	15.3955	-0.8329797	20.66248	-24.12388	-22.59222
589.417	-10.32678	-18.52373	20.42751	5.843993	-1.029669	3.021885	-5.241924	9.203904	-18.67024	-6.683496
589.7487	1.062013	-14.97558	22.10139	4.943657	6.691588	1.448985	-9.431118	8.860549	-15.57069	5.638993
590.0805	10.0073	-0.5997559	24.78766	13.50522	9.171865	19.96956	-4.664919	5.951967	-5.012346	7.275739
590.4122	1.488781	-18.23962	9.970335	12.02183	-3.639275	29.04549	-2.52004	23.91315	-10.11025	-10.32443
590.744	0.2015739	-28.67774	13.80305	9.463837	-3.146487	24.13898	2.82159	25.74895	-3.681705	-11.27372
591.0757	-9.75018	-25.16736	25.12674	2.855431	-7.977231	8.57072	-3.388678	17.67404	-18.26397	-2.980371
591.4074	-3.093356	1.925649	39.11514	-0.6657249	-9.483577	-15.38548	8.164559	1.192174	-14.11355	4.791016
591.7391	-7.847812	-6.579143	20.04976	-11.97336	-22.9801	-18.13511	-2.60843	4.232206	-10.91275	0.7356164
592.0708	-14.25387	-6.210976	6.476634	-15.41738	-24.72742	-11.31203	-13.8577	9.178435	-7.291852	8.536901
592.4025	-23.05341	-19.70067	-7.009131	-7.729199	-22.91655	-12.66935	-19.09235	13.75858	-8.493251	2.738951
592.7341	-6.432552	-27.9857	-5.092328	6.529019	-16.25716	-3.559367	-6.013935	20.56649	-13.06986	-5.90159
593.0658	5.286623	-25.40956	-10.7963	-4.177277	-10.27265	4.991113	-11.08223	14.03171	-10.90258	-31.35943
593.3974	2.399244	-0.9012188	-6.020504	-19.42445	-5.498816	-8.276015	-14.87772	2.252416	-14.22526	-23.55099
593.729	-12.30594	9.57208	-8.23755	-5.604611	-16.69632	-20.0928	-14.28284	-6.619769	-6.5952	-24.39439
594.0607	-16.15709	5.501009	2.860577	6.223688	-11.11789	-8.5313	-13.25424	8.639757	-21.29126	-1.271777
594.3923	0.6188042	-22.57081	7.469094	8.063324	-1.093138	2.976591	-5.414366	33.09524	-29.30271	1.951311
594.7238	14.7684	-31.74682	8.353065	-6.147055	7.082645	8.733931	1.848303	26.00357	-35.49192	-1.242941
595.0554	-6.794955	-26.80151	22.1192	2.126024	6.643131	15.44971	13.72019	-5.39931	-30.54175	-20.94795
595.387	-19.93749	-5.758425	15.28491	12.02872	1.097398	16.5436	-2.663113	-16.28879	-17.96638	-5.551842
595.7185	-31.27846	-15.93848	0.905678	17.10443	-22.33672	9.485071	-3.182078	-1.202406	-16.82461	-2.476311
596.05	-11.0223	-29.77193	1.570229	9.256577	-24.26702	4.1415	-4.868809	14.75494	-10.84258	2.55081
596.3816	-9.098572	-24.46354	18.82614	7.194222	-15.3767	5.148604	-7.33462	8.582647	-3.340677	-0.613072
596.7131	6.41348	-8.886311	16.10265	13.59684	-8.960404	6.514713	-9.209059	9.402983	-0.4322198	15.95875
597.0446	-11.32402	-3.285191	-2.77724	7.661972	-21.18659	-0.386927	11.28826	3.769135	-11.17717	16.0228
597.3761	-9.264624	0.05129141	0.1723867	-0.1483377	-4.892428	-7.932951	11.88656	15.67845	-4.608458	10.79902
597.7076	-13.17484	4.348851	2.926635	-12.14875	10.113	-9.518705	4.174181	20.43738	-8.792156	-4.420452
598.0391	-3.876212	-5.294264	9.840576	-7.941621	-2.113154	4.697172	2.647905	25.13892	-13.17611	-0.3698103
598.3705	1.422862	-22.56181	8.419359	7.064818	-25.55869	9.502583	11.65718	6.705433	-5.686876	3.056417
598.702	10.66398	-26.47414	14.158	13.65788	-16.08735	5.495334	-6.171959	-3.516114	-10.02651	-3.053864
599.0334	-0.05772002	-22.38343	5.393634	5.815593	6.252869	8.364689	3.100781	-0.2123723	-32.42191	-15.24798
599.3649	-2.447417	-11.01362	4.687636	-11.98097	-7.156108	7.680594	16.03846	7.720934	-36.14922	-4.793582
599.6963	-12.85363	-8.226391	3.653457	0.3782916	-24.20116	11.39666	16.56272	12.53536	-34.30354	-0.1182483
600.0276	-16.45758	-1.256831	8.842607	15.21248	-21.18572	12.07297	-4.718733	10.59526	-35.04803	-4.168192
600.3591	-17.15134	2.60283	0.005212336	32.95642	-5.538573	15.65157	-11.04417	0.2600551	-29.94899	-8.168499
600.6904	3.676403	-2.710223	-8.045302	23.53666	-7.317696	13.77841	4.031863	-5.137434	-18.07698	-10.51864
601.0218	4.392675	-18.74478	1.19356	19.61971	-6.979478	5.595648	7.267106	-4.144929	-9.579215	-26.3454
601.3531	-24.42272	-25.20381	13.2643	17.17414	1.380345	9.795067	5.669507	6.241994	-10.31374	-13.96603
601.6845	-29.31844	-18.96809	22.69608	1.216377	5.364367	4.575975	-6.180693	10.70291	-17.17027	4.144252
602.0158	-5.452237	-20.33776	18.58325	-8.814626	-11.44596	8.08004	1.184491	21.93299	-26.55086	-4.025837
602.3471	20.03968	-2.890778	1.26138	-21.06692	-10.49835	-7.047447	-2.214331	8.545286	-28.20554	-16.34784
602.6785	14.88899	11.27886	-4.930282	-10.16807	2.887243	11.07589	9.765504	-7.07296	-13.13766	-0.4078542
603.0097	-2.039232	16.70245	-5.342017	-11.29709	1.537847	11.53015	2.130798	-9.666512	-11.29591	5.527944
603.341	1.179674	-6.08232	4.239156	-5.409507	-7.387598	6.295421	5.842206	3.516633	-11.24965	-0.880315
603.6723	-1.510371	-4.835247	-5.933022	-16.68005	-6.031437	0.8476438	-7.939082	8.722153	-17.8342	8.71084
604.0035	-1.726004	-4.971524	4.642954	3.392871	5.106459	17.13892	-18.34606	15.21281	-11.05464	6.075377
604.3348	-14.95262	-6.430545	5.626011	20.41439	2.488662	10.24718	-31.24113	4.769479	-14.07828	-6.826102
604.666	-8.798751	-16.51754	4.946986	23.81725	-0.9524058	4.774929	-10.69729	4.578442	-9.702619	-10.98178
604.9973	3.576582	-9.286611	-4.830053	-11.04694	-5.642447	11.42257	-1.054139	6.941422	-2.127645	-12.49442
605.3284	9.846464	9.683656	-12.92635	-14.02203	-10.80977	11.11134	-1.928267	25.35599	-10.16127	-16.55562
605.6597	0.8254937	-6.306104	-16.7117	-11.93817	-3.541107	0.322725	-22.63893	17.05218	-25.633	-16.56634
605.9908	-0.9952075	-21.34341	-16.36589	7.199869	-2.609201	5.722646	-18.68521	17.56614	-28.81383	9.885171
606.322	9.486902	-27.61393	-5.553043	1.045197	-10.24891	16.31199	-3.02158	8.918016	-18.93937	14.49766
606.6531	13.0715	-3.029691	9.277862	-5.630598	-11.37743	30.3434	10.75306	6.422283	-7.672566	22.64845
606.9843	-2.589772	14.72961	21.47169	-11.74115	13.26706	38.41715	2.500978	9.091876	3.653177	20.3094
607.3154	3.77	24.20143	26.00176	21.77679	27.83978	35.01164	-1.290565	19.06489	10.99846	29.52593
607.6466	14.82248	17.64363	25.08391	38.71642	25.61032	36.01553	15.25517	37.22764	15.56095	14.90479
607.9777	28.20945	22.51683	28.60577	28.46812	35.06496	40.16901	20.21112	48.26409	25.84222	10.53313
608.3088	25.95877	18.06518	29.51609	25.27814	45.92501	40.06442	26.02041	56.37269	18.47478	4.126005
608.6399	15.76865	5.506306	43.26064	54.83069	35.8713	27.05908	33.29351	47.76657	1.227442	10.44755
608.9709	2.1557	2.116342	34.46446	60.18385	12.54708	24.50926	41.20556	43.58178	-28.09488	8.32147
609.302	-5.114819	13.69299	19.07581	45.13754	13.17339	11.01008	21.73579	35.16531	-21.53312	-1.800098
609.6331	-12.81882	-2.010018	-10.03662	25.49365	2.014034	2.925919	-2.713119	22.55375	-25.08791	-22.64685
609.9641	-18.96608	-18.99909	-19.93838	28.27506	-19.09586	6.101202	-10.99711	11.31149	-14.70768	-21.65085
610.2952	-8.726201	-26.84979	-33.95751	7.569791	-39.14069	4.716843	-11.58084	3.097122	-44.96009	-30.15272
610.6262	-19.01635	-49.99485	-29.00592	-2.37176	-39.1931	-17.53315	-10.51469	1.830594	-52.30086	-36.10285
610.9572	-36.37752	-87.23146	-27.46879	-9.075018	-63.41979	-26.39134	-15.92587	0.1055203	-80.83602	-68.66192
611.2881	-61.06477	-101.4903	-24.40969	5.679627	-69.76064	-18.8657	-23.9942	15.40021	-81.22726	-69.10636
611.6191	-60.18991	-92.90344	-26.05647	3.912768	-43.8102	-1.186625	-36.52176	9.170063	-93.24139	-76.00377
611.9501	-61.23964	-78.9088	-7.560307	1.804464	-11.32376	15.23818	-40.17628	-2.339455	-65.54491	-63.45717
612.2811	-40.62944	-56.48521	0.07212986	-11.98729	-22.6547	9.548295	-31.14629	-13.18448	-53.33678	-66.61988
612.612	-28.88101	-51.54868	1.638419	2.661843	-20.2349	-5.996142	-23.23669	11.34835	-42.37434	-42.74594
612.943	-28.4299	-65.05438	1.757987	-1.186131	-2.103968	-9.041622	-20.28323	12.34001	-45.62954	-18.59102
613.2739	-28.6286	-63.93534	19.47551	6.886496	11.38015	2.085449	-23.52673	8.768717	-39.45135	-8.261719
613.6048	-22.85815	-40.94458	22.24427	-4.890385	-11.0166	-3.735203	-28.48951	-5.678786	-32.65886	-14.53753
613.9357	-15.60684	-11.26016	4.60444	11.76794	-22.3074	2.427826	-22.05457	-5.733966	-26.73273	-13.92627
614.2666	-28.34456	-11.41557	-16.96913	6.439546	-16.12949	20.3703	-9.054555	-8.973641	-21.63242	-14.10731
614.5975	-20.31174	-15.14327	-14.16948	-6.656651	0.588007	9.926404	-2.899071	-13.85915	-32.12092	-9.177427
614.9283	-6.222509	-22.59404	-0.9820679	-23.6235	1.219596	-5.413244	-11.71442	-11.55689	-26.90111	0.137723
615.2592	-4.243288	-13.27305	6.281578	-11.33502	-14.4968	-7.86465	-13.56572	-2.026117	-19.10798	1.251967
615.59	-13.21788	-22.65691	-1.73664	11.33848	-19.6357	8.959259	-21.50357	11.86294	-7.918335	-10.04386
615.9208	4.847068	-15.23447	-7.482832	19.35036	-11.91196	8.255326	-15.16811	13.65421	-18.44849	-12.89289
616.2516	14.91084	-19.83015	-2.744139	19.87137	-9.953762	1.104639	-7.780659	10.87181	-22.46879	-13.37716
616.5825	1.293342	0.7057769	3.260325	16.22652	-6.600352	3.510187	3.564827	-1.881822	-25.76985	-15.64675
616.9132	-4.211369	-9.893386	13.05403	5.930371	-0.3943911	18.88689	4.269588	5.722071	-21.09072	-21.8615
617.244	-3.049279	-25.17294	18.03931	3.047174	4.259022	35.38849	8.601062	21.27819	-12.44441	-12.76903
617.5748	2.362467	-38.80441	13.05232	9.578906	3.080659	16.89116	9.141321	23.65856	-12.61323	-2.314872
617.9055	-2.666467	-10.60084	0.704125	15.8687	3.283729	5.86765	7.448292	11.27883	-15.40263	5.070354
618.2363	-3.27666	6.279863	-3.475692	2.546849	-11.08672	6.939957	12.60344	11.56343	-14.6129	-12.10135
618.567	-3.850961	4.285653	12.06744	-0.0177149	-11.0708	17.05569	10.62122	7.332298	-13.52717	-8.591058
618.8977	-0.5514817	-3.504511	11.39001	-4.909675	-1.081588	-7.640998	2.678905	-2.127858	-23.03894	-4.103865
619.2284	4.885077	2.303037	15.31911	4.127853	2.943084	-13.36956	-4.187591	-2.4474	-27.47226	1.961189
619.5591	-0.6595355	2.034871	16.14592	8.792036	-3.830169	-2.073519	11.58573	3.904741	-25.42735	-17.3072
619.8898	-2.192671	21.31884	17.10846	19.10041	-1.21795	15.78115	30.02444	10.73139	-14.84114	-18.05197
620.2205	-9.367584	14.7383	-6.94945	4.005411	-7.436167	4.15219	25.27717	2.338563	-15.47113	-18.45813
620.5511	-4.209597	5.419211	-15.82887	4.240528	-8.692717	6.134753	-0.2914207	-2.141971	-16.94611	7.306446
620.8818	6.680908	-12.86386	-8.604243	3.415675	-3.131118	6.865148	-12.81207	2.402797	-16.61008	14.63185
621.2124	0.2341341	6.173904	11.07529	5.291958	-4.407383	7.793677	-9.85274	21.22514	-6.623725	15.49054
621.543	-11.91008	-4.529517	16.67679	-4.40447	-2.095129	14.30295	-4.755415	19.93987	-11.46592	8.822699
621.8736	-18.0644	-26.17539	5.498122	2.313429	-3.877862	21.21347	0.8262291	6.389848	-11.71153	-2.748326
622.2042	-0.5062947	-36.65299	-5.066667	-5.038337	-7.045707	8.552323	14.38725	-1.857172	-10.82306	-9.852036
622.5348	4.544386	-14.09935	-0.6888319	4.293075	-36.15792	-8.647017	15.81452	3.763994	-20.44241	-9.728529
622.8654	0.2590629	-10.22429	16.66204	-6.433887	-29.15289	-4.823786	8.677238	6.393022	-29.43365	-5.537849
623.1959	5.118066	-2.006735	15.00451	-11.52336	-13.2817	10.68453	10.47429	-3.544757	-23.06796	-13.80555
623.5265	2.016542	-6.244385	9.51746	-20.37634	-1.16567	26.55137	14.4311	-6.775352	-24.32539	-24.80336
623.857	2.984336	2.931464	-4.089116	-2.003359	-0.3005834	34.22267	11.80019	8.727346	-25.14796	-15.63546
624.1875	-0.6730126	-9.137136	-9.269568	0.3224927	-4.687229	21.43196	8.844854	5.878541	-13.9031	-2.655315
624.518	6.84879	-4.804046	-2.286815	-12.41249	-2.724256	3.741281	12.89521	-1.962618	-1.135946	13.12455
624.8485	-1.763271	-23.48835	1.266549	-22.06246	-14.00854	-7.06462	11.38781	-2.099975	-19.81339	2.82334
625.179	-0.2526478	-13.13866	0.4235325	-12.25805	0.6239846	-4.579086	6.988297	14.62133	-14.31967	-3.650084
625.5095	-6.560682	-14.94957	-3.712593	-1.801319	22.11924	4.921892	-2.680644	5.791118	-14.15462	-19.85141
625.84	-17.37795	1.254817	8.276114	13.06643	35.98449	9.209814	-0.06018574	15.86732	-9.384007	-10.62213
626.1704	-18.01938	-7.450444	6.811931	14.80773	9.881501	2.82955	5.679263	10.82646	-28.77923	-5.795271
626.5009	-2.48634	-7.420358	7.428137	11.64253	3.398775	4.693616	0.8272329	10.06495	-20.27211	11.19774
626.8312	-1.084846	-36.82068	8.877106	-5.402918	9.612335	11.98426	-22.52114	12.13285	-34.36119	-3.899833
627.1617	-6.637991	-34.67231	7.221565	9.028582	14.03514	7.643122	-18.70368	13.62288	-27.41399	-12.8216
627.4921	-12.90211	-19.82198	2.956664	15.45211	4.438763	-0.1075521	-1.03437	7.557168	-25.6754	-11.5734
627.8224	-14.0684	5.303406	11.37615	19.58471	9.718348	-11.24051	3.136863	7.212649	-15.62206	9.866015
628.1528	-17.88436	-7.546844	21.5702	4.699371	2.403082	-4.593702	-20.40317	12.39617	-16.69784	6.123312
628.4832	-20.67355	-6.279236	9.807823	0.5451204	-3.781641	-6.743701	-21.02218	10.50479	-16.78249	3.654199
628.8135	-10.01671	-7.717473	-18.30762	-5.98621	-5.341013	-6.043007	-12.20281	-1.896835	-16.6243	-0.4063481
629.1439	3.391788	2.364457	-17.1996	14.85619	-3.796102	-9.33388	-0.3350292	13.08719	-14.42439	-7.044099
629.4742	9.595058	-20.58042	1.131787	20.12853	-14.64847	-1.743615	4.050063	3.216818	-12.61917	-2.534598
629.8046	-9.163681	-39.30146	6.266932	21.59615	-21.27901	6.3515	15.58184	5.869338	-17.35634	12.66205
630.1348	-18.31013	-34.03732	-11.21346	-0.2468147	-21.92083	1.411623	16.3314	0.6037039	-13.19671	17.1124
630.4651	-9.355742	-10.46258	-13.7001	-3.560245	-1.800761	4.236208	14.68936	14.14769	-18.17532	-4.652177
630.7954	-0.5839804	-6.978995	-6.341527	-14.21142	8.849348	-1.108605	-0.9623535	8.575703	-44.33313	-5.536886
631.1257	5.481394	-14.95026	6.504047	-12.10838	-0.04385806	1.200614	-6.850965	-1.311752	-53.47639	-18.02398
631.4559	-16.50641	-14.98955	-1.194639	1.670115	-20.14846	6.474782	-27.09857	6.489015	-47.30103	-27.44841
631.7862	-22.86197	-4.560038	-2.331958	12.94475	-23.6103	19.32653	-17.51003	1.828516	-30.89659	-25.33274
632.1164	-18.03175	-0.5871353	-10.92946	-0.3671783	-17.43414	9.724837	-15.74667	16.97861	-18.05013	-5.201032
632.4466	6.476327	8.684513	5.974814	-10.55512	-9.820032	-4.838657	12.8448	14.70478	1.394757	-5.662207
632.7768	-8.582408	11.49342	-10.58537	-6.789947	-8.196373	-8.782348	-0.4385196	2.735272	-3.201443	-17.6853
633.107	-18.81026	22.99751	-6.757419	4.38547	-3.594561	-0.9149724	-3.915869	-3.028737	-10.84526	1.204883
633.4372	-20.72267	5.646678	-2.417864	2.80765	-8.316016	0.640523	-7.729754	20.28994	-26.96575	6.864481
633.7673	-12.12141	-5.650457	16.46878	5.341321	3.28826	-4.075523	11.38661	32.36685	-9.146173	5.233887
634.0975	0.2639437	-9.11061	-2.945846	10.3054	3.05493	-5.988408	14.1161	14.36492	-9.375999	-5.885394
634.4277	3.29472	-4.257782	-4.108192	24.24185	6.365185	-0.6771002	10.31783	16.44613	-15.94599	3.949107
634.7578	-3.898555	-14.1769	-9.319536	23.76341	0.2164278	2.159879	9.228026	15.23077	-41.82351	-8.605915
635.0879	-16.71655	-5.336832	9.703635	19.45061	2.192461	2.723282	1.591392	13.72458	-27.08356	-5.558273
635.418	-2.188257	-7.052328	17.00342	7.002412	3.764575	5.112158	-14.38471	-8.736281	-19.34447	1.98231
635.7481	3.626099	0.2322313	21.02215	3.5275	5.104015	7.854291	-19.26182	-11.53089	-4.070498	16.51773
636.0782	3.566653	-12.94172	16.15172	-12.91429	2.750274	10.19927	0.6417314	-14.31729	-11.54273	9.846903
636.4083	-3.579582	-7.494776	21.39227	3.506286	-5.706089	22.56205	15.40803	9.457743	-17.28789	3.421303
636.7383	11.25387	-5.885228	17.05294	-2.536923	-6.929602	21.39859	11.91279	14.87166	-27.23852	1.053474
637.0684	20.6834	-6.808307	-5.249449	1.24226	-5.119793	19.49428	4.530999	22.57524	-23.09075	-6.14435
637.3984	15.97008	-16.96788	-1.469384	-4.235469	-10.09756	15.99593	-5.33392	5.00934	-32.3219	-18.27335
637.7284	-7.209382	-20.02186	17.23142	5.209254	-7.480671	3.967887	-6.761077	1.273709	-26.35229	-10.32245
638.0584	-20.29961	0.6645543	17.00329	-5.886985	-21.24406	-21.07304	-13.2295	-5.987703	-28.63808	1.569071
